Alexa Rank,Brand count,Domain,Known TLD,Label,Num Subdomains,Path,Protocol,URL Length
0,1,www.uvm.edu,1,0,0,/~phibeta/,http,0
0,1,universitycommunications.uvm.edu,1,0,0,/fall99releases/webclimbthewalls.htm,http,2
1,1,www.uvmgreeklife.com,1,0,0,/,http,0
1,1,www.agrinvt.org,1,0,0,/,http,0
0,1,www.uvm.edu,1,0,0,/~fiji2,http,0
0,1,www.uvm.edu,1,0,0,/~sigep/,http,0
0,1,www.uvm.edu,1,0,0,/~aphio/,http,0
0,1,www.uvm.edu,1,0,0,/~sigmaphi/home.htm,http,0
0,1,www.uvm.edu,1,0,0,/~uvmaz/,http,0
2,1,uvm.phideltatheta.org,1,0,0,/,http,0
0,1,www.uvm.edu,1,0,0,/~tridelt/,http,0
0,1,www.uvm.edu,1,0,0,/~uvmivcf/,http,0
1,1,www.uvmhillel.org,1,0,0,/,http,0
0,1,www.uvm.edu,1,0,0,/~ohpr/,http,0
0,1,www.uvm.edu,1,0,0,/~helix/,http,0
0,1,www.uvm.edu,1,0,0,/~vlrs/,http,0
0,1,pss.uvm.edu,1,0,0,/dept/hort_farm/,http,0
0,1,www.uvm.edu,1,0,0,/~crvt/,http,0
0,1,crs.uvm.edu,1,0,0,/,http,0
0,1,www.uvm.edu,1,0,0,/~susagctr/,http,0
0,1,www.uvm.edu,1,0,0,/~uvmsbf/,http,0
0,1,www.uvm.edu,1,0,0,/~dmatthew/,http,0
0,1,orchard.uvm.edu,1,0,0,/,http,0
0,1,blood.uvm.edu,1,0,0,/,http,0
0,1,www.uvm.edu,1,0,0,/~uvmchs/,http,0
0,1,www.uvm.edu,1,0,0,/~vtreads/uvmhome.html,http,0
2,1,www.snellingcenter.org,1,0,0,/,http,0
0,1,www.uvm.edu,1,0,0,/~epscor/,http,0
0,1,www.uvm.edu,1,0,0,/~plantbio/,http,2
0,1,www.uvm.edu,1,0,0,/vtaes/,http,0
0,1,www.uvm.edu,1,0,0,/~cdci/,http,0
0,1,cwf.uvm.edu,1,0,0,/cris/,http,0
1,1,www.uvminnovations.com,1,0,0,/,http,0
0,1,www.rcgrd.uvm.edu,1,0,2,/,http,0
2,1,www.dad.state.vt.us,0,0,1,/atp/resource%20links/communication.htm,http,2
0,1,www.uvm.edu,1,0,0,/envnr/vtcfwru/,http,0
0,1,www.uvm.edu,1,0,0,/~envnr/sal/,http,0
0,1,www.uvm.edu,1,0,0,/~compor/,http,0
0,1,www.uvm.edu,1,0,0,/~pmrc/,http,0
1,1,vtspacegrant.org,1,0,0,/,http,0
0,1,www.uvm.edu,1,0,0,/uvmtoday/community.html,http,0
0,1,www.uvm.edu,1,0,0,/~dpelkey/,http,0
0,1,agave.garden.org,1,0,0,/~aaronh/,http,0
0,1,www.uvm.edu,1,0,0,/~learnco/,http,0
0,1,www.uvm.edu,1,0,0,/~police/,http,0
0,1,www.uvm.edu,1,0,0,/~spirit/,http,0
0,1,www.uvm.edu,1,0,0,/~counscen/,http,0
0,1,www.uvm.edu,1,0,0,/~oies/,http,0
0,1,www.uvm.edu,1,0,0,/~women/,http,0
0,1,www.uvm.edu,1,0,0,/~ccpuvm/,http,0
0,1,www.uvm.edu,1,0,0,/~lgbtqa/,http,0
0,1,ctl.uvm.edu,1,0,0,/,http,0
0,1,www.uvm.edu,1,0,0,/health/,http,0
0,1,www.uvm.edu,1,0,0,/~tpswww/,http,0
0,1,uds.uvm.edu,1,0,0,/,http,0
0,1,www.uvm.edu,1,0,0,/~access/,http,0
0,1,www.uvm.edu,1,0,0,/~uvmiac/,http,0
0,1,www.uvm.edu,1,0,0,/~career,http,0
0,1,siri.uvm.edu,1,0,0,/,http,0
0,1,esf.uvm.edu,1,0,0,/,http,0
1,1,www.uvm.edu,1,0,0,/~wrtngctr/,http,0
2,1,www.vermontlaw.edu,1,0,0,/,http,0
1,1,www.vjel.org,1,0,0,,http,0
1,1,www.woodbury-college.edu,1,0,0,/,http,0
0,1,www.gwvirginia.gwu.edu,1,0,2,/,http,0
2,1,www.cdu.edu,1,0,0,/,http,0
2,1,www.umtweb.edu,1,0,0,/,http,0
2,1,www.virginia529.com,1,0,0,/,http,0
2,1,www.uacp.org,1,0,0,,http,0
1,1,www.cordobauniversity.org,1,0,0,/,http,0
0,1,www.artinstitutes.edu,1,0,0,/arlington/,http,0
1,1,www.apprenticeschool.com,1,0,0,,http,0
2,1,www.gobuilders.com,1,0,0,/,http,0
1,1,www.abbc.edu,1,0,0,/,http,0
2,1,www.averett.edu,1,0,0,/,http,0
2,1,www.averettcougars.com,1,0,0,/,http,0
2,1,www.bluefield.edu,1,0,0,/,http,0
2,1,www.bluefield.edu,1,0,0,/templates/system/details.asp,http,1
2,1,www.bridgewater.edu,1,0,0,/,http,0
2,1,www.bridgewater.edu,1,0,0,/athletics,http,0
1,1,christ-college.com,1,0,0,/,http,0
2,1,www.christendom.edu,1,0,0,,http,0
2,1,www.christendom.edu,1,0,0,/athletics/,http,0
2,1,www.cnu.edu,1,0,0,/,http,0
1,1,www.cnubooks.com,1,0,0,/,http,0
0,1,eebweb.arizona.edu,1,0,0,/faculty/hopp/vireo.html,http,0
2,1,www.utahbirds.org,1,0,0,/birdsofutah/birdsl-r/plumbeousvireo.htm,http,2
1,1,www.greglasley.net,1,0,0,/gvireo.html,http,0
0,1,birds.cornell.edu,1,0,0,/bfl/speciesaccts/casvir.html,http,0
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i6230id.html,http,0
2,1,www.wbu.com,1,0,0,/chipperwoods/photos/revireo.htm,http,0
1,1,www.stanfordalumni.org,1,0,0,/birdsite/text/species/hutton's_vireo.html,http,2
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i6290id.html,http,0
2,1,faculty.ncwc.edu,1,0,0,/mbrooks/pif/bird%20profiles/whiteeyed_vireo.htm,http,2
2,1,www.arthurgrosset.com,1,0,0,/sabirds/rufous-browed%20peppershrike.html,http,2
2,1,www.arthurgrosset.com,1,0,0,/sabirds/slaty-cappedshrike-vireo.html,http,2
1,1,audubon2.org,1,0,0,/webapp/watchlist/viewspecies.jsp,http,2
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i6330id.html,http,0
2,1,www.amonline.net.au,0,0,1,/factsheets/silvereye.htm,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/nhs_w_eye.htm,http,0
2,1,www.birdlife.org,1,0,0,/datazone/species/index.html,http,1
2,1,www.nzbirds.com,1,0,0,/birds/tauhou.html,http,0
0,1,en.wikipedia.org,1,0,0,/wiki/estrildid_finch,http,0
0,1,en.wikipedia.org,1,0,0,/wiki/swee_waxbill,http,0
1,1,astorwilliam.tripod.com,1,0,0,/,http,0
0,1,en.wikipedia.org,1,0,0,/wiki/muscicapidae,http,0
2,1,www.naturia.per.sg,0,0,1,/buloh/birds/copsychus_saularis.htm,http,2
2,1,www.birdguides.com,1,0,0,/species/species.asp,http,2
2,1,www.birdguides.com,1,0,0,/species/species.asp,http,2
2,1,www.birdguides.com,1,0,0,/species/species.asp,http,2
2,1,www.birdguides.com,1,0,0,/species/species.asp,http,2
2,1,ibc.hbw.com,1,0,0,/ibc/phtml/familia.phtml,http,2
0,1,en.wikipedia.org,1,0,0,/wiki/pycnonotidae,http,0
2,1,www.naturia.per.sg,0,0,1,/buloh/birds/pycnonotus_goiavier.htm,http,2
2,1,www.birdlife.org,1,0,0,/datazone/species/index.html,http,1
2,1,www.birdlife.org,1,0,0,/datazone/species/index.html,http,1
1,1,www.birdlife.org,1,0,0,/datazone/species/index.html,http,1
1,1,en.wikipedia.org,1,0,0,/wiki/cisticolidae,http,0
2,1,www.naturia.per.sg,0,0,1,/buloh/birds/prinia_flaviventris.htm,http,2
0,1,en.wikipedia.org,1,0,0,/wiki/nectarinidae,http,0
2,1,www.naturia.per.sg,0,0,1,/buloh/birds/nectarina_calcosthetha.htm,http,2
2,1,www.naturia.per.sg,0,0,1,/buloh/birds/nectarina_jugularis.htm,http,2
2,1,home1.gte.net,1,0,0,/dgl1/pelican.html,http,0
2,1,raysweb.net,1,0,0,/specialplaces/pages/pelican.html,http,0
0,1,animaldiversity.ummz.umich.edu,1,0,1,/site/accounts/information/pelecanus_erythrorhynchos.html,http,1
0,1,animaldiversity.ummz.umich.edu,1,0,1,/site/accounts/information/pelecanus_occidentalis.html,http,1
1,1,www.kenyabirds.org.uk,0,0,1,/gw_pelican.htm,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/pb_pelican.htm,http,0
0,1,migratorybirds.fws.gov,1,0,0,/issues/cormorant/greatlakes_q&amp,http,2
0,1,web.tiscali.it,0,0,0,/sv2001/,http,0
2,1,nzbirds.com,1,0,0,/birds/kawau.html,http,0
1,1,www.coldwaterimages.com,1,0,0,/brandt_s_cormorant.html,http,2
1,1,www.kenyabirds.org.uk,0,0,1,/great_cormorant.htm,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/cormorant-lt.htm,http,0
0,1,animaldiversity.ummz.umich.edu,1,0,1,/site/accounts/information/sula_nebouxii.html,http,1
0,1,bioweb.uwlax.edu,1,0,0,/bio203/s2008/kops_aman/,http,0
0,1,www.fws.gov,1,0,0,/midway/mabo.html,http,0
0,1,en.wikipedia.org,1,0,0,/wiki/sula_(bird),http,0
0,1,www.fws.gov,1,0,0,/midway/brbo.html,http,0
0,1,www.fws.gov,1,0,0,/midway/rfbo.html,http,0
2,1,www.nzbirds.com,1,0,0,/birds/takapu.html,http,0
0,1,en.wikipedia.org,1,0,0,/wiki/darter,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/darter.htm,http,0
2,1,ibc.hbw.com,1,0,0,/ibc/phtml/familia.phtml,http,2
2,1,www.thebigzoo.com,1,0,0,/animals/lesser_flamingo.asp,http,0
0,1,www.geocities.com,1,0,0,/flamingo22701/flamingo_mania,http,0
0,1,www.geocities.com,1,0,0,/petsburgh/1975/flamingo.html,http,0
0,1,animaldiversity.ummz.umich.edu,1,0,1,/site/accounts/information/phoenicopterus_ruber.html,http,1
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i1820id.html,http,0
0,1,animals.about.com,1,0,0,/od/birds/p/greaterflamingo.htm,http,2
0,1,www.stanford.edu,1,0,0,/group/stanfordbirds/text/essays/flamingo_feeding.html,http,1
0,1,bioweb.uwlax.edu,1,0,0,/bio203/s2007/greaney_megh,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/flamingo_g.htm,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/flamingo_l.htm,http,0
0,1,www.bbc.co.uk,0,0,1,/nature/wildfacts/factfiles/3104.shtml,http,2
2,1,www.montereybay.com,1,0,0,/creagrus/woodpeckers.html,http,0
2,1,montereybay.com,1,0,0,/creagrus/barbets.html,http,0
2,1,montereybay.com,1,0,0,/creagrus/asian_barbets.html,http,0
2,1,montereybay.com,1,0,0,/creagrus/african_barbets.html,http,0
0,1,animaldiversity.ummz.umich.edu,1,0,1,/site/accounts/classification/piciformes.html,http,1
2,1,pelotes.jea.com,1,0,0,/animalfact/birds/woodpeck.htm,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/barbet-wh.htm,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/ry_barbet.htm,http,0
2,1,www.honoluluzoo.org,1,0,0,/red_and_yellow_barbet.htm,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/d_barbet.htm,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/tinker-rf.htm,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/nubian_wp.htm,http,0
2,1,www.juliezickefoose.com,1,0,0,/articles/ivory_billed_wp.html,http,2
0,1,www.museum.lsu.edu,1,0,1,/~remsen/ibw.html,http,0
2,1,www.rainforestconservation.org,1,0,0,/data_sheets/birds/cc_woodpecker.html,http,2
0,1,animaldiversity.ummz.umich.edu,1,0,1,/site/accounts/sounds/campephilus_guatemalensis.html,http,1
0,1,www.npr.org,1,0,0,/templates/story/story.php,http,2
0,1,www.sciencemag.org,1,0,0,/cgi/content/abstract/1114103,http,2
2,1,www.corante.com,1,0,0,/loom/archives/2005/04/28/reports_of_my_extinction_are_greatly_exaggerated.php,http,1
0,1,www.nature.org,1,0,0,/ivorybill/,http,0
1,1,www.ivorybill.org,1,0,0,/,http,0
0,1,www.fws.gov,1,0,0,/ivorybill/,http,0
2,1,www.ivorybills.blogspot.com,1,0,2,/,http,0
1,1,www.ibwo.org,1,0,0,/,http,0
1,1,www.ivory-bill-woodpecker.com,1,0,0,/,http,0
0,1,www.birds.cornell.edu,1,0,2,/ivory/,http,0
0,1,web2.uwindsor.ca,1,0,0,/courses/biology/dmennill/ibwo/ibwoindex.php,http,2
2,1,www.avesphoto.com,1,0,0,/website/na/species/flkgil-1.htm,http,2
2,1,www.nenature.com,1,0,0,/northernflicker.htm,http,0
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i4140id.html,http,0
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i4050id.html,http,0
2,1,www.mangoverde.com,1,0,0,/birdsound/spec/spec104-167.html,http,2
2,1,www.nenature.com,1,0,0,/pileatedwoodpecker.htm,http,0
1,1,www.pileatedwoodpeckercentral.com,1,0,0,/,http,0
0,1,birds.cornell.edu,1,0,0,/bfl/speciesaccts/lewwoo.html,http,0
2,1,www.focusonnature.com,1,0,0,/puertoricanwoodpecker.htm,http,2
2,1,www.landiss.com,1,0,0,/woodpecker.htm,http,0
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i4110id.html,http,0
2,1,www.birdphotography.com,1,0,0,/species/giwo.html,http,0
1,1,www.birdsofoklahoma.net,1,0,0,/gfwoodpecker.htm,http,0
2,1,www.arthurgrosset.com,1,0,0,/sabirds/whitewoodpecker.html,http,2
2,1,www.nenature.com,1,0,0,/redheadedwoodpecker.htm,http,0
2,1,www.nenature.com,1,0,0,/redbelliedwoodpecker.htm,http,0
0,1,animaldiversity.ummz.umich.edu,1,0,1,/site/accounts/information/melanerpes_formicivorus.html,http,1
2,1,www.birding.com,1,0,0,/topbirds/572aw.asp,http,0
0,1,www.birds.cornell.edu,1,0,1,/allaboutbirds/birdguide/red-bellied_woodpecker_dtl.html,http,1
0,1,www.birds.cornell.edu,1,0,1,/allaboutbirds/birdguide/red-headed_woodpecker.html,http,1
1,1,www.squirrelhouse.com,1,0,0,/enter/birds/index.html,http,0
0,1,rcwrecovery.fws.gov,1,0,0,/,http,0
2,1,www.wbu.com,1,0,0,/chipperwoods/photos/downy.htm,http,0
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i3970id.html,http,0
1,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i3960id.html,http,0
2,1,www.wbu.com,1,0,0,/chipperwoods/photos/hwood.htm,http,0
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i3980id.html,http,0
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i4010id.html,http,0
1,1,www.birdnature.com,1,0,0,/bb3tw.html,http,0
2,1,www.nenature.com,1,0,0,/downywoodpecker.htm,http,0
2,1,www.nenature.com,1,0,0,/hairywoodpecker.htm,http,0
0,1,birds.cornell.edu,1,0,0,/bfl/speciesaccts/ariwoo.html,http,0
0,1,animaldiversity.ummz.umich.edu,1,0,1,/site/accounts/information/picoides_scalaris.html,http,1
1,1,www.woodpeckersofeurope.info,0,0,0,/,http,0
0,1,www.birds.cornell.edu,1,0,1,/allaboutbirds/birdguide/nuttalls_woodpecker_dtl.html,http,1
1,1,biology.mhc.edu,1,0,0,/ybsa/,http,0
0,1,imnh.isu.edu,1,0,0,/digitalatlas/bio/birds/wdpkrs/rnsa/rnsa_mai.htm,http,2
1,1,www.stanfordalumni.org,1,0,0,/birdsite/text/species/red-breasted_sapsucker.html,http,1
2,1,www.birdphotography.com,1,0,0,/species/rbsa.html,http,0
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i4021id.html,http,0
2,1,www.nenature.com,1,0,0,/yellowbelliedsapsucker.htm,http,0
0,1,imnh.isu.edu,1,0,0,/digitalatlas/bio/birds/wdpkrs/wisa/wisa_mai.htm,http,2
0,1,www.birds.cornell.edu,1,0,1,/allaboutbirds/birdguide/yellow-bellied_sapsucker.html,http,1
0,1,bioweb.uwlax.edu,1,0,0,/bio203/s2008/todd_ange/,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/barb-bt.htm,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/barb-sf.htm,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/barb-rf.htm,http,0
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i0011id.html,http,0
0,1,www.dnr.state.wi.us,0,0,1,/org/land/er/factsheets/birds/rdnkgr.htm,http,2
2,1,www.nenature.com,1,0,0,/piedbilledgrebe.htm,http,0
0,1,www.npwrc.usgs.gov,1,0,1,/resource/birds/forest/species/podinigr.htm,http,2
0,1,www.npwrc.usgs.gov,1,0,1,/resource/birds/forest/species/podipodi.htm,http,2
2,1,www.neseabirds.com,1,0,0,/sheargreat.htm,http,0
2,1,www.neseabirds.com,1,0,0,/shearcory.htm,http,0
2,1,www.neseabirds.com,1,0,0,/shearwatermanx.htm,http,0
2,1,www.neseabirds.com,1,0,0,/shearwateraudubon.htm,http,0
2,1,www.avesphoto.com,1,0,0,/website/na/species/shwlit-1.htm,http,2
1,1,www.austmus.gov.au,0,0,1,/factsheets/wandering_albatross.htm,http,2
2,1,www.shearwaterjourneys.com,1,0,0,/shyalbatross.html,http,0
2,1,www.neseabirds.com,1,0,0,/stormpwsp.htm,http,0
2,1,www.neseabirds.com,1,0,0,/stormpetrelwf.htm,http,0
1,1,www.seabirding.com,1,0,0,/bpiimage.htm,http,0
2,1,www.oceanwanderers.com,1,0,0,/bermudapet.html,http,0
2,1,www.borealforest.org,1,0,0,/world/birds/short_tailed_shearwater.htm,http,2
2,1,nzbirds.com,1,0,0,/birds/bluepetrel.html,http,0
2,1,www.avesphoto.com,1,0,0,/website/na/species/petbcp-2.htm,http,2
0,1,www.mbr-pwrc.usgs.gov,1,0,1,/id/framlst/i1090id.html,http,0
2,1,www.birdguides.com,1,0,0,/species/species.asp,http,2
2,1,nzbirds.com,1,0,0,/birds/titi.html,http,0
2,1,www.falklandsconservation.com,1,0,0,/wildlife/albatross/black-browed-albatross.html,http,1
2,1,www.falklandsconservation.com,1,0,0,/wildlife/albatross/southern-giant-petrel.html,http,1
2,1,www.falklandsconservation.com,1,0,0,/wildlife/albatross/white-chinned-petrel.html,http,1
1,1,www.parrotsinternational.org,1,0,0,/,http,0
2,1,www.netpets.com,1,0,0,/birds/reference/lafeber/8/incredible_beak.html,http,2
1,1,www.freeparrots.net,1,0,0,,http,0
1,1,hatchedtoflyfree.org,1,0,0,/,http,0
0,1,vtpb-www2.cvm.tamu.edu,1,0,2,/brightsmith/,http,0
1,1,www.cityparrots.org,1,0,0,/,http,0
2,1,www.nzbirds.com,1,0,0,/birds/sulphurcrested.html,http,0
2,1,papagaio2000.sites.uol.com.br,0,0,1,/indexing.htm,http,0
2,1,www.nepa.gov.jm,0,0,1,/yourenv/biodiversity/species/black_billed.htm,http,2
2,1,www.avesphoto.com,1,0,0,/website/na/species/parrcr-1.htm,http,2
2,1,www.oaklandzoo.org,1,0,0,/meet_the_animals/yellow-naped-amazon-parrot*,http,2
2,1,www.greatgreenmacaw.org,1,0,0,/,http,0
1,1,hatchedtoflyfree.homestead.com,1,0,0,/,http,0
2,1,www.bluemacaws.org,1,0,0,/,http,0
2,1,freespace.virgin.net,1,0,0,/susan.armitage/macaws.htm,http,0
1,1,www.macawlanding.org,1,0,0,/,http,0
0,1,vtpb-www2.cvm.tamu.edu,1,0,2,/brightsmith/,http,0
2,1,www.nzbirds.com,1,0,0,/birds/kakarikiyellow.html,http,0
2,1,nzbirds.com,1,0,0,/birds/antipodesparakeet.html,http,0
0,1,animaldiversity.ummz.umich.edu,1,0,1,/site/accounts/information/nestor_notabilis.html,http,1
2,1,www.nzbirds.com,1,0,0,/birds/kea.html,http,0
2,1,nzbirds.com,1,0,0,/birds/kaka.html,http,0
2,1,haryana-online.com,1,0,0,/fauna/birds/alexandrine_parakeet.htm,http,2
2,1,www.birdlife.org,1,0,0,/datazone/species/index.html,http,1
2,1,www.kakapo.net,1,0,0,/,http,0
0,1,en.wikipedia.org,1,0,0,/wiki/kakapo,http,0
2,1,nzbirds.com,1,0,0,/birds/kakapo.html,http,0
1,1,www.kakaporecovery.org.nz,0,0,2,/,http,0
0,1,bioweb.uwlax.edu,1,0,0,/bio203/s2008/runde_sama/,http,0
1,1,www.kenyabirds.org.uk,0,0,1,/parrot-ob.htm,http,0
1,1,www.wingscentral.org,1,0,0,/aps/faqcapes.aspx,http,0
2,1,www.wingscc.com,1,0,0,/aps/poicep.htm,http,0
2,1,www.seabirds.org,1,0,0,/penguins.htm,http,0
2,1,www.penguin.net.nz,0,0,2,/,http,0
2,1,www.bluemoon.net,1,0,0,/~opus/nframe/penguin.html,http,0
2,1,octopus.gma.org,1,0,0,/surfing/antarctica/penguin.html,http,2
2,1,www.antarcticconnection.com,1,0,0,/antarctic/wildlife/penguins/index.shtml,http,2
2,1,www.penguins.cl,0,0,0,/,http,0
1,1,www.falklands.net,1,0,0,/,http,0
2,1,englishnf.pinguins.info,0,0,0,/,http,0
2,1,www.gdargaud.net,1,0,0,/antarctica/penguins.html,http,0
2,1,www.adelie.pwp.blueyonder.co.uk,0,0,1,/,http,0
